SITE,DATE,STANDTEMP,InvGPP,InvER
nwis_09406000,1/17/14,1.458652994,0.533804536,
nwis_09406000,1/18/14,1.457558764,0.502746403,
nwis_09406000,1/19/14,1.40463533,0.543376427,
nwis_09406000,1/20/14,1.41430451,0.500392372,
nwis_09406000,1/21/14,1.372385211,0.386343125,
nwis_09406000,1/22/14,1.465375956,0.466829891,
nwis_09406000,1/23/14,1.427880119,0.378100222,
nwis_09406000,1/24/14,1.399023026,0.364012966,
nwis_09406000,1/25/14,1.413836543,0.455059464,
nwis_09406000,1/26/14,1.503409254,0.425525899,
nwis_09406000,1/27/14,1.482114592,0.409639342,
nwis_09406000,1/28/14,1.336921053,0.413466343,
nwis_09406000,1/29/14,1.228261675,0.429577811,
nwis_09406000,1/30/14,1.130475303,0.507979234,
nwis_09406000,1/31/14,1.248060103,,
nwis_09406000,2/1/14,1.372073859,0.633527701,
nwis_09406000,2/2/14,1.477889558,0.624992193,
nwis_09406000,2/3/14,1.325268411,0.566872702,
nwis_09406000,2/4/14,1.370050185,0.384151442,
nwis_09406000,2/5/14,1.411808808,0.505241277,
nwis_09406000,2/6/14,1.418672706,0.466556841,
nwis_09406000,2/7/14,1.199834492,0.91915222,
nwis_09406000,2/8/14,0.988935353,0.335881234,
nwis_09406000,2/9/14,0.722160529,0.415917399,
nwis_09406000,2/10/14,0.800451995,0.279009172,
nwis_09406000,2/11/14,1.017227084,0.365674181,
nwis_09406000,2/12/14,1.072852952,0.550802027,
nwis_09406000,2/13/14,0.899118255,0.452227637,
nwis_09406000,2/14/14,0.883451853,0.355248142,
nwis_09406000,2/15/14,0.905814335,0.367332544,
nwis_09406000,2/16/14,0.73317581,0.331921379,
nwis_09406000,2/17/14,0.865670494,0.357615463,
nwis_09406000,2/18/14,0.864607139,0.330943441,
nwis_09406000,2/19/14,0.909619896,0.26678055,
nwis_09406000,2/21/14,1.023196239,0.340448432,
nwis_09406000,2/22/14,0.891968029,0.38062195,
nwis_09406000,2/23/14,0.843048089,0.34795363,
nwis_09406000,2/24/14,0.806358633,0.319108281,
nwis_09406000,2/25/14,0.783498782,0.311387867,
nwis_09406000,2/26/14,0.690204469,0.41406187,
nwis_09406000,2/27/14,0.677857464,1.718490587,
nwis_09406000,2/28/14,0.963124339,0.542565797,
nwis_09406000,3/1/14,0.830153832,1.206434607,
nwis_09406000,3/2/14,0.762326937,0.376918982,
nwis_09406000,3/3/14,0.550456915,0.290652156,
nwis_09406000,3/4/14,0.623588925,0.590734987,
nwis_09406000,3/6/14,0.673041139,0.389110042,
nwis_09406000,3/7/14,0.554945189,0.188560333,
nwis_09406000,3/8/14,0.636504109,0.183139872,
nwis_09406000,3/9/14,0.595534034,0.148533667,
nwis_09406000,3/10/14,0.617734727,0.280234725,
nwis_09406000,3/11/14,0.680266051,0.162292224,
nwis_09406000,3/12/14,0.692463873,0.197881562,
nwis_09406000,3/13/14,0.681470451,0.276239178,
nwis_09406000,3/14/14,0.492049859,0.204045126,
nwis_09406000,3/15/14,0.547614852,0.227628683,
nwis_09406000,3/16/14,0.537894996,0.184468878,
nwis_09406000,3/18/14,0.756432954,0.21097458,0.739035347
nwis_09406000,3/19/14,0.779565216,0.293836121,1.242578655
nwis_09406000,3/20/14,0.720802891,0.201269633,0.825251401
nwis_09406000,3/21/14,0.594034857,0.231136089,0.618922055
nwis_09406000,3/22/14,0.426076734,0.31667838,0.677924214
nwis_09406000,3/23/14,0.390572613,0.175873386,0.31734838
nwis_09406000,3/24/14,0.371731599,0.212174673,0.424663494
nwis_09406000,3/25/14,0.294621318,0.179313279,0.293628909
nwis_09406000,3/26/14,0.568715386,0.577212965,
nwis_09406000,3/27/14,0.524444373,0.28673404,0.51627981
nwis_09406000,3/28/14,0.390572613,0.368411606,0.419654988
nwis_09406000,3/29/14,0.370545348,0.165596248,0.162908885
nwis_09406000,3/30/14,0.533111536,0.87203573,0.655750954
nwis_09406000,3/31/14,0.525490214,0.226142339,0.246362625
nwis_09406000,4/1/14,0.56916457,0.245283528,0.245527887
nwis_09406000,4/2/14,0.764896639,0.380024346,0.820863746
nwis_09406000,4/3/14,0.579198933,0.251546685,0.298090162
nwis_09406000,4/4/14,0.621487225,0.155081229,0.212314882
nwis_09406000,4/5/14,0.465515782,0.197832472,0.256392104
nwis_09406000,4/6/14,0.336470219,0.354951802,0.404019317
nwis_09406000,4/7/14,0.156088127,0.322803197,0.348100652
nwis_09406000,4/8/14,0.000727942,0.196923648,0.195115903
nwis_09406000,4/9/14,0.115049241,0.185386254,0.198628767
nwis_09406000,4/10/14,0.010484897,0.164329429,0.172369906
nwis_09406000,4/11/14,0.060362807,0.148317896,0.167017816
nwis_09406000,4/12/14,-0.051471458,0.125550275,0.149128297
nwis_09406000,4/13/14,0.096316345,0.229718063,0.252208989
nwis_09406000,4/14/14,0.134385759,0.166824887,0.173994415
nwis_09406000,4/16/14,0.13746373,0.143513717,1.485316496
nwis_09406000,4/17/14,-0.154598562,0.157140853,0.904038477
nwis_09406000,4/18/14,-0.042030348,0.139300092,1.119346555
nwis_09406000,4/19/14,-0.310021754,0.095538976,0.361887
nwis_09406000,4/20/14,-0.360847286,0.113290333,0.438299527
nwis_09406000,4/21/14,-0.418958839,0.157731959,0.627911585
nwis_09406000,4/22/14,-0.017317245,0.465188376,
nwis_09406000,4/23/14,0.024619019,0.180482282,1.124028444
nwis_09406000,4/24/14,-0.105418526,0.155804464,0.664649967
nwis_09406000,4/25/14,0.066642749,0.100632477,0.358886907
nwis_09406000,4/26/14,0.493392387,,
nwis_09406000,4/27/14,0.181045308,0.69310645,
nwis_09406000,4/28/14,0.045474019,0.158604717,0.782495543
nwis_09406000,4/29/14,0.096462628,0.168524614,
nwis_09406000,4/30/14,0.047808788,0.15956208,0.852797317
nwis_09406000,5/1/14,-0.143904928,0.178956657,0.905501187
nwis_09406000,5/2/14,-0.337383398,0.165037137,0.632671742
nwis_09406000,5/3/14,-0.444178175,0.168187609,0.861964775
nwis_09406000,5/4/14,-0.442042181,0.126297219,0.611654767
nwis_09406000,5/5/14,-0.329221805,0.083910807,0.499834835
nwis_09406000,5/6/14,-0.207837271,0.195441034,
nwis_09406000,5/7/14,0.215742871,0.372988461,
nwis_09406000,5/8/14,-0.138266799,0.209079001,
nwis_09406000,5/9/14,-0.287789704,0.194501898,
nwis_09406000,5/10/14,-0.327646376,0.181243351,
nwis_09406000,5/11/14,0.250205203,0.314483069,
nwis_09406000,5/12/14,0.028700817,0.265592439,
nwis_09406000,5/13/14,-0.158787757,0.184151689,
nwis_09406000,5/14/14,-0.281043485,0.219697582,
nwis_09406000,5/15/14,-0.474484583,0.154869942,0.760258518
nwis_09406000,5/16/14,-0.444035782,0.097426077,0.485652177
nwis_09406000,5/17/14,-0.474626758,0.092476396,0.403509735
nwis_09406000,5/18/14,-0.506164446,0.154788007,1.396734473
nwis_09406000,5/19/14,-0.530139378,0.197357084,1.339077246
nwis_09406000,5/20/14,-0.415536809,0.17561643,
nwis_09406000,5/21/14,-0.360990274,0.207010813,
nwis_09406000,5/22/14,-0.400558516,0.163366712,1.310686417
nwis_09406000,5/23/14,-0.039124499,0.276987065,
nwis_09406000,5/24/14,-0.234907302,0.104295185,0.731635096
nwis_09406000,5/25/14,-0.522481893,0.242438233,1.725398131
nwis_09406000,5/26/14,-0.75121063,,
nwis_09406000,5/27/14,-0.924998341,0.158000241,0.551164417
nwis_09406000,5/28/14,-0.879501064,0.189508721,0.690285237
nwis_09406000,5/29/14,-0.80455665,0.2340297,1.084195017
nwis_09406000,5/30/14,-0.834736145,0.235349835,1.434436935
nwis_09406000,5/31/14,-0.77699153,0.135814545,0.483210411
nwis_09406000,6/1/14,-0.799102651,0.124497463,0.333090845
nwis_09406000,6/2/14,-0.797703947,0.133770693,0.358275763
nwis_09406000,6/3/14,-0.876575625,0.114195389,0.288341748
nwis_09406000,6/4/14,-0.808471412,0.112559272,0.256721472
nwis_09406000,6/6/14,-0.939724147,0.133696694,1.095774202
nwis_09406000,6/7/14,-0.996994239,0.109176553,1.512016546
nwis_09406000,6/8/14,-0.962485763,0.113921738,
nwis_09406000,6/9/14,-0.99228581,0.151735439,1.504534353
nwis_09406000,6/10/14,-1.021625836,0.112664796,0.418983622
nwis_09406000,6/12/14,-1.09588669,0.097105196,0.508923622
nwis_09406000,6/13/14,-0.956520327,0.118416806,
nwis_09406000,6/14/14,-0.8062345,0.100444554,1.834993908
nwis_09406000,6/15/14,-0.75667787,0.166479283,
nwis_09406000,6/16/14,-0.719358433,0.229951131,
nwis_09406000,6/17/14,-0.685626217,0.1430845,
nwis_09406000,6/18/14,-0.740411891,0.185313106,
nwis_09406000,6/19/14,-0.869887275,0.125543101,0.498926526
nwis_09406000,6/20/14,-0.894817698,0.124123361,0.851696081
nwis_09406000,6/21/14,-0.904419327,0.112617655,0.696743339
nwis_09406000,6/22/14,-1.058377323,0.116538631,0.572808036
nwis_09406000,6/23/14,-1.025221124,0.109506595,0.471256129
nwis_09406000,6/24/14,-1.030059894,0.094480543,0.570579055
nwis_09406000,6/26/14,-0.716268707,0.298527881,
nwis_09406000,6/27/14,-0.966646623,0.09593176,0.886310821
nwis_09406000,6/28/14,-1.130711562,0.162145175,0.725233396
nwis_09406000,6/29/14,-1.267755411,0.088591733,0.163046751
nwis_09406000,6/30/14,-1.380232015,0.103817421,0.192603083
nwis_09406000,7/3/14,-1.379417333,0.103558773,0.204885464
nwis_09406000,7/4/14,-1.301321251,,
nwis_09406000,7/5/14,-1.211683668,,
nwis_09406000,7/6/14,-1.279223416,,
nwis_09406000,7/7/14,-1.363116515,,0.420795403
nwis_09406000,7/8/14,-1.15833465,,0.411628444
nwis_09406000,7/9/14,-1.320942756,0.810412368,0.147299219
nwis_09406000,7/10/14,-0.965675835,1.0686996,0.17049656
nwis_09406000,7/11/14,-1.210998871,0.398547448,0.226474398
nwis_09406000,7/12/14,-1.361757496,0.182370611,0.136718095
nwis_09406000,7/13/14,-1.391769684,0.538910383,0.322001821
nwis_09406000,7/14/14,-1.422006583,0.339144332,0.245055486
nwis_09406000,7/15/14,-1.487741383,,
nwis_09406000,7/17/14,-1.240696975,1.784215972,0.219334383
nwis_09406000,7/18/14,-1.281816435,0.41743231,0.249649942
nwis_09406000,7/19/14,-1.248490372,0.198489117,0.208524732
nwis_09406000,7/20/14,-1.252454239,0.139543703,0.229058532
nwis_09406000,7/21/14,-1.193048637,0.127459865,0.251113775
nwis_09406000,7/22/14,-1.265160521,0.127615512,0.264826947
nwis_09406000,7/23/14,-1.31372325,0.2106178,0.385466862
nwis_09406000,7/24/14,-1.381182435,0.192723179,0.427143282
nwis_09406000,7/25/14,-1.215107292,0.408731582,0.979249084
nwis_09406000,7/26/14,-1.023008717,0.654118673,
nwis_09406000,7/27/14,-1.152428512,,1.829908946
nwis_09406000,7/28/14,-1.227974748,,0.434411765
nwis_09406000,7/29/14,-1.286728577,,0.440322757
nwis_09406000,7/30/14,-1.406555033,0.317228606,0.224156051
nwis_09406000,8/1/14,-1.418077091,1.352847612,0.950410112
nwis_09406000,8/2/14,-1.39217677,1.357289558,0.729537935
nwis_09406000,8/3/14,-0.961098614,0.501531539,0.490959256
nwis_09406000,8/4/14,-1.08182909,0.285059611,0.270230489
nwis_09406000,8/5/14,-1.246303066,0.194745956,0.530205167
nwis_09406000,8/6/14,-1.251634195,0.153723065,0.409008374
nwis_09406000,8/7/14,-1.120119244,0.168340974,0.579074339
nwis_09406000,8/8/14,-1.053959733,0.182059196,0.624473217
nwis_09406000,8/9/14,-1.126172699,0.155122805,0.461818999
nwis_09406000,8/10/14,-1.105803632,0.207682969,0.503450099
nwis_09406000,8/11/14,-1.165474575,0.171022493,0.439288982
nwis_09406000,8/12/14,-0.936529861,0.863482271,1.796626805
nwis_09406000,8/13/14,-0.942917914,,1.339111661
nwis_09406000,8/14/14,-1.20880736,0.271496271,0.319429333
nwis_09406000,8/15/14,-1.273080681,0.785696879,1.672878932
nwis_09406000,8/16/14,-1.200724038,0.160001208,0.403953518
nwis_09406000,8/17/14,-1.186055915,0.167581003,0.427089951
nwis_09406000,8/18/14,-1.041668078,0.507363664,1.928243742
nwis_09406000,8/19/14,-0.719779722,,
nwis_09406000,8/20/14,-0.935696484,,0.37401143
nwis_09406000,8/21/14,-0.951524616,1.632211688,0.927440858
nwis_09406000,8/22/14,-1.005577292,0.219961353,0.557704575
nwis_09406000,8/23/14,-1.056720843,0.322721908,1.027941381
nwis_09406000,8/24/14,-0.99727117,0.205080529,0.631252474
nwis_09406000,8/29/14,-0.885629147,,0.190380362
nwis_09406000,8/30/14,-0.779371764,0.585180565,0.118790751
nwis_09406000,8/31/14,-0.824681443,0.552788535,0.15072456
nwis_09406000,9/1/14,-0.8863254,0.299786452,0.116391368
nwis_09406000,9/3/14,-0.882843891,0.240011527,0.110062298
nwis_09406000,9/4/14,-0.679576449,0.267531244,0.139449733
nwis_09406000,9/5/14,-0.894260938,0.177312469,0.121089632
nwis_09406000,9/6/14,-1.00377793,0.166504919,0.127377771
nwis_09406000,9/7/14,-1.034759272,0.327135911,0.268736243
nwis_09406000,9/8/14,-0.849948098,1.87108342,0.485648602
nwis_09406000,9/9/14,-0.521205358,,
nwis_09406000,9/10/14,-0.63350951,,0.287355009
nwis_09406000,9/11/14,-0.678732148,,0.167873201
nwis_09406000,9/12/14,-0.718937135,,0.214723772
nwis_09406000,9/13/14,-0.739009025,1.544460187,0.201854405
nwis_09406000,9/14/14,-0.797004557,1.117302528,0.268494667
nwis_09406000,9/15/14,-0.834317302,,1.409483803
nwis_09406000,9/17/14,-0.927916594,,0.910072642
nwis_09406000,9/18/14,-0.945694681,,1.06693175
nwis_09406000,9/19/14,-0.987991847,1.857445277,1.518496076
nwis_09406000,9/20/14,-0.733817552,,
nwis_09406000,9/21/14,-0.674791603,,0.84145996
nwis_09406000,9/22/14,-0.72314971,,
nwis_09406000,9/23/14,-0.649299854,0.644283544,
nwis_09406000,9/24/14,-0.701937302,0.558571233,
nwis_09406000,9/25/14,-0.713178497,0.383074738,1.738234713
nwis_09406000,9/26/14,-0.646199173,0.546276491,
nwis_09406000,9/27/14,-0.101507884,,
nwis_09406000,9/28/14,-0.016008058,,0.952956915
nwis_09406000,9/29/14,-0.181163452,0.840318581,1.462657238
nwis_09406000,9/30/14,-0.212591574,0.716638454,
nwis_09406000,10/2/14,0.058610615,0.534859065,
nwis_09406000,10/3/14,-0.049438363,0.55878401,
nwis_09406000,10/4/14,-0.120619342,,
nwis_09406000,10/5/14,-0.124815635,,
nwis_09406000,10/6/14,-0.186789536,,
nwis_09406000,10/7/14,-0.139857201,,
nwis_09406000,10/8/14,-0.289942274,,
nwis_09406000,10/9/14,-0.27558743,,
nwis_09406000,10/10/14,-0.250297853,,
nwis_09406000,10/11/14,-0.190106742,,
nwis_09406000,10/12/14,0.134385759,0.377851466,
nwis_09406000,10/13/14,0.2256043,0.479196361,
nwis_09406000,10/14/14,0.123836273,0.648177029,
nwis_09406000,10/15/14,0.050289777,0.422207136,
nwis_09406000,10/17/14,0.189273245,0.499382197,
nwis_09406000,10/18/14,0.10699782,0.520976579,
nwis_09406000,10/19/14,-0.071936182,0.306011999,
nwis_09406000,10/20/14,-0.084118036,0.328740546,
nwis_09406000,10/21/14,-0.072806559,0.441404063,
nwis_09406000,10/22/14,0.043869021,0.345567818,
nwis_09406000,10/23/14,0.170324627,0.318795049,
nwis_09406000,10/24/14,0.093537161,0.265791092,
nwis_09406000,10/25/14,0.054668737,0.321839581,
nwis_09406000,10/26/14,0.083593745,0.234774121,
nwis_09406000,10/27/14,0.373807705,0.200071772,
nwis_09406000,10/28/14,0.500703262,0.199240777,
nwis_09406000,10/29/14,0.499807912,0.184737327,
nwis_09406000,10/30/14,0.385081696,0.185789336,
nwis_09406000,10/31/14,0.223690513,0.152166573,
nwis_09406000,11/1/14,0.377812222,0.450350156,
nwis_09406000,11/2/14,0.540586185,0.291608418,
nwis_09406000,11/3/14,0.75023854,0.161466833,
nwis_09406000,11/4/14,0.819541103,0.14336914,
nwis_09406000,11/5/14,0.722914812,0.125302214,
nwis_09406000,11/6/14,0.621337112,0.131457959,
nwis_09406000,11/7/14,0.631547318,0.116057377,
nwis_09406000,11/8/14,0.551952897,0.094435604,
nwis_09406000,11/9/14,0.585042102,0.176015544,
nwis_09406000,11/10/14,0.643716131,0.146986143,
nwis_09406000,11/11/14,0.693819635,0.843375963,
nwis_09406000,11/12/14,0.691560081,0.324690053,
nwis_09406000,11/14/14,0.637405472,0.529314363,
nwis_09406000,11/15/14,0.717635417,0.409358776,
nwis_09406000,11/16/14,1.280272868,0.449032821,
nwis_09406000,11/17/14,1.418360662,0.394080621,
nwis_09406000,11/18/14,1.361023881,0.325797839,
nwis_09406000,11/19/14,1.220996678,0.37294017,
nwis_09406000,11/20/14,1.125551929,0.37105339,
nwis_09406000,11/21/14,1.096804356,0.363961886,
nwis_09406000,11/22/14,1.095268177,0.373515309,
nwis_09406000,11/23/14,1.207400969,0.366723726,
nwis_09406000,11/24/14,1.448025753,0.323883984,
nwis_09406000,11/25/14,1.47178824,0.347906522,
nwis_09406000,11/26/14,1.326511048,0.378554062,
nwis_09406000,11/27/14,1.195975108,0.275488944,
nwis_09406000,11/28/14,1.191036144,0.304352258,
nwis_09406000,11/29/14,1.175763672,0.271246102,
nwis_09406000,11/30/14,1.087281886,0.501646471,
nwis_09406000,12/1/14,1.052301442,0.327383143,
nwis_09406000,12/2/14,0.986184713,0.593201825,
nwis_09406000,12/3/14,0.693819635,0.635699137,
nwis_09406000,12/4/14,0.550307323,0.845988768,
nwis_09406000,12/5/14,0.63455129,0.966421883,
nwis_09406000,12/6/14,0.660704477,0.594840429,
nwis_09406000,12/7/14,0.824391956,0.515045808,
nwis_09406000,12/8/14,0.877523026,0.500205045,
nwis_09406000,12/9/14,0.942986707,0.345052503,
nwis_09406000,12/10/14,1.003152835,0.498851907,
nwis_09406000,12/11/14,0.915557977,0.752204209,
nwis_09406000,12/13/14,1.024880159,1.864865192,0.918696883
nwis_09406000,12/14/14,1.159886068,0.672372278,0.602872721
nwis_09406000,12/15/14,1.336299414,1.04018102,1.81870544
nwis_09406000,12/16/14,1.165896545,1.428865364,
nwis_09406000,12/17/14,1.053681127,1.027335915,
nwis_09406000,12/18/14,1.026258014,0.637690171,
nwis_09406000,12/19/14,1.218524068,0.513202208,
nwis_09406000,12/20/14,1.234292008,1.22546472,
nwis_09406000,12/21/14,1.178539648,0.761513341,0.535654541
nwis_09406000,12/22/14,1.075154766,0.752383546,0.928187528
nwis_09406000,12/23/14,1.283837925,0.431378846,0.346646541
nwis_09406000,12/24/14,1.454432707,0.910875603,0.606169253
nwis_09406000,12/25/14,1.463812283,0.659398491,0.46570383
nwis_09406000,12/26/14,1.696517462,0.672375463,0.329125912
nwis_09406000,12/27/14,1.855225262,0.950304036,0.346227375
nwis_09406000,12/28/14,1.856818401,0.785338837,0.356543307
nwis_09406000,12/29/14,1.876423882,1.219095836,0.44348944
nwis_09406000,12/30/14,1.904988057,0.892405843,0.30859247
nwis_09406000,12/31/14,1.899878771,,0.971123887
nwis_09406000,1/1/15,1.882006013,0.557597744,0.506856889
nwis_09406000,1/2/15,2.017064263,0.854648317,0.485367413
nwis_09406000,1/3/15,1.915689636,,0.648551903
nwis_09406000,1/4/15,1.760491229,,1.055492071
nwis_09406000,1/5/15,1.546848713,,1.504154888
nwis_09406000,1/6/15,1.362735465,1.300331423,0.97081866
nwis_09406000,1/7/15,1.166358962,1.756362363,1.004383616
nwis_09406000,1/8/15,1.164509357,0.495024885,0.431239153
nwis_09406000,1/9/15,1.165125874,0.344719288,0.286320854
nwis_09406000,1/10/15,1.160348351,0.771649512,1.161480473
nwis_09406000,1/11/15,0.881171333,0.586713468,
nwis_09406000,1/12/15,0.84259286,0.797622389,1.540735497
nwis_09406000,1/13/15,1.118476628,0.655182696,0.303411247
nwis_09406000,1/14/15,1.240788173,0.471969124,0.471282637
nwis_09406000,1/15/15,1.32464712,1.825526831,0.754851405
nwis_09406000,1/16/15,1.371139831,0.712174174,0.224005656
nwis_09406000,1/17/15,1.288178821,0.675087991,0.230400045
nwis_09406000,1/18/15,1.163738737,0.503295214,0.20666758
nwis_09406000,1/19/15,1.19273378,0.471526633,0.188474389
nwis_09406000,1/20/15,1.224706146,0.420949152,0.185668753
nwis_09406000,1/21/15,1.203694594,0.268263773,0.131593617
nwis_09406000,1/22/15,1.489158216,0.275357257,0.143762076
nwis_09406000,1/23/15,1.480080209,1.520063016,0.426065349
nwis_09406000,1/24/15,1.34453764,1.05836772,0.318376449
nwis_09406000,1/25/15,1.182241528,0.640993487,0.293169534
nwis_09406000,1/26/15,1.051381703,0.56074724,0.290883025
nwis_09406000,1/27/15,0.828637392,0.642350596,0.275467982
nwis_09406000,1/28/15,0.820602129,0.410338646,0.234029127
nwis_09406000,1/29/15,0.781834489,0.301242271,0.160288235
nwis_09406000,1/30/15,0.868708954,0.594200344,0.158268131
nwis_09406000,1/31/15,0.848511625,0.466328022,0.103965257
nwis_09406000,2/1/15,0.986490322,0.300495959,0.137545893
nwis_09406000,2/2/15,0.962819076,0.240009161,0.14377769
nwis_09406000,2/3/15,0.940089728,0.432503903,0.233505549
nwis_09406000,2/4/15,0.827727582,0.509128544,0.301966808
nwis_09406000,2/5/15,0.768071421,,
nwis_09406000,2/6/15,0.807570461,0.265083923,
nwis_09406000,2/7/15,0.771851564,0.690964917,
nwis_09406000,2/8/15,0.525639625,0.28873232,
nwis_09406000,2/9/15,0.553748219,0.271235022,
nwis_09406000,2/10/15,0.727893772,0.289591186,
nwis_09406000,2/11/15,0.841834167,0.224984916,
nwis_09406000,2/12/15,0.811206374,0.287380625,
nwis_09406000,2/13/15,0.762326937,0.261158527,
nwis_09406000,2/14/15,0.710849621,0.30412362,
nwis_09406000,2/15/15,0.778506308,0.291216815,
nwis_09406000,2/16/15,0.969688575,0.257662484,
nwis_09406000,2/17/15,1.02671732,0.33681199,
nwis_09406000,2/18/15,0.97274242,0.329072242,
nwis_09406000,2/19/15,0.890447025,0.264125032,
nwis_09406000,2/20/15,0.810297335,0.272184359,
nwis_09406000,2/21/15,0.875851101,0.349137716,
nwis_09406000,2/22/15,0.993062,0.527588293,
nwis_09406000,2/23/15,1.11801528,0.683072357,
nwis_09406000,2/24/15,1.010341742,0.315334569,
nwis_09406000,2/25/15,0.925458584,0.269966204,
nwis_09406000,2/26/15,0.850788527,0.267065462,
nwis_09406000,2/27/15,0.850636726,0.429561657,
nwis_09406000,2/28/15,0.852913863,0.575581374,
nwis_09406000,3/1/15,0.950612283,0.961194796,
nwis_09406000,3/2/15,1.162505805,,
nwis_09406000,3/3/15,1.221614877,,
nwis_09406000,3/4/15,1.115554928,1.123321872,
nwis_09406000,3/5/15,1.031464073,0.74983404,
nwis_09406000,3/6/15,0.878891065,0.508299045,
nwis_09406000,3/7/15,0.725781338,0.455292766,
nwis_09406000,3/8/15,0.662659794,0.29997623,
nwis_09406000,3/9/15,0.643716131,0.28378002,
nwis_09406000,3/10/15,0.606031356,0.547456891,
nwis_09406000,3/11/15,0.624940132,0.35140583,
nwis_09406000,3/12/15,0.449582139,0.898847966,
nwis_09406000,3/13/15,0.365059837,0.331027173,
nwis_09406000,3/14/15,0.289451652,0.313569032,
nwis_09406000,3/15/15,0.262443121,0.291958653,
nwis_09406000,3/16/15,0.218980423,0.222501711,
nwis_09406000,3/17/15,0.225015424,0.222426797,
nwis_09406000,3/18/15,0.370545348,0.309774288,
nwis_09406000,3/19/15,0.299940064,0.221697957,
nwis_09406000,3/20/15,0.292848713,0.239038551,
nwis_09406000,3/21/15,0.286793479,0.190472112,
nwis_09406000,3/22/15,0.331881853,0.228686115,
nwis_09406000,3/23/15,0.242394494,0.196924595,
nwis_09406000,3/24/15,0.222512888,0.191678164,
nwis_09406000,3/25/15,0.251826671,0.184853476,
nwis_09406000,3/26/15,0.193094497,0.278916301,
nwis_09406000,3/27/15,0.062845341,0.223932976,
nwis_09406000,3/28/15,0.002766318,0.210057369,
nwis_09406000,3/29/15,-0.007860092,0.193351814,
nwis_09406000,3/30/15,-0.053068746,0.177503376,
nwis_09406000,3/31/15,0.011213218,0.178039945,
nwis_09406000,4/1/15,0.05729657,0.101466802,
nwis_09406000,4/2/15,0.27734502,0.165770007,
nwis_09406000,4/3/15,0.354537734,0.226085409,
nwis_09406000,4/4/15,0.321968604,0.283337366,
nwis_09406000,4/5/15,0.285759839,0.146164537,
nwis_09406000,4/6/15,0.253006002,0.203794166,
nwis_09406000,4/7/15,0.237532743,0.209304847,
nwis_09406000,4/8/15,0.411659639,0.253627975,
nwis_09406000,4/9/15,0.330549941,0.209464204,
nwis_09406000,4/10/15,0.162691442,0.176032524,
nwis_09406000,4/11/15,0.085494314,0.193075781,
nwis_09406000,4/12/15,0.039492406,0.217314104,
nwis_09406000,4/13/15,-0.083538115,0.227670993,
nwis_09406000,4/14/15,0.075993262,0.183470275,
nwis_09406000,4/15/15,0.493243213,0.316094577,
nwis_09406000,4/16/15,0.474306957,0.219387929,
nwis_09406000,4/17/15,0.328626223,0.3189269,
nwis_09406000,4/18/15,-0.021244295,0.17915833,
nwis_09406000,4/19/15,-0.151853443,0.138443228,
nwis_09406000,4/20/15,-0.180874892,0.159338031,
nwis_09406000,4/21/15,-0.128143107,0.30356072,
nwis_09406000,4/23/15,-0.065116922,0.35032889,
nwis_09406000,4/24/15,0.01980939,0.203233446,
nwis_09406000,4/25/15,0.318566664,0.539228437,
nwis_09406000,4/26/15,0.196475437,0.711455783,
nwis_09406000,4/27/15,-0.053649547,0.258441221,
nwis_09406000,4/28/15,-0.387711015,0.179365118,
nwis_09406000,4/29/15,-0.478749386,0.233442954,
nwis_09406000,4/30/15,-0.465809997,0.172754312,
nwis_09406000,5/1/15,-0.403555075,0.206752457,
nwis_09406000,5/2/15,-0.355985087,0.224829738,
nwis_09406000,5/3/15,-0.371997267,0.320271834,
nwis_09406000,5/5/15,-0.47135648,0.19079081,
nwis_09406000,5/6/15,-0.424375852,0.324831996,
nwis_09406000,5/7/15,-0.217056709,0.190668405,
nwis_09406000,5/8/15,0.169737356,0.604079995,
nwis_09406000,5/9/15,0.37321451,0.665516417,
nwis_09406000,5/10/15,-0.088177014,0.236041877,
nwis_09406000,5/11/15,-0.280756361,0.196999592,
nwis_09406000,5/12/15,-0.292955482,0.137487436,
nwis_09406000,5/13/15,-0.372140175,0.138198063,
nwis_09406000,5/14/15,-0.119895755,0.445797289,
nwis_09406000,5/15/15,0.054230798,0.49400421,
nwis_09406000,5/16/15,-0.064536452,0.743071741,
nwis_09406000,5/17/15,-0.259641477,0.315574773,
nwis_09406000,5/19/15,-0.232892709,0.154513294,
nwis_09406000,5/20/15,-0.198036967,0.169843993,
nwis_09406000,5/21/15,-0.059166316,0.356051349,
nwis_09406000,5/22/15,0.011650223,0.361483584,
nwis_09406000,5/23/15,0.064159748,0.82717518,
nwis_09406000,5/24/15,-0.200199211,,
nwis_09406000,5/25/15,-0.489407396,0.872797337,
nwis_09406000,5/26/15,-0.58549735,0.247471638,
nwis_09406000,5/27/15,-0.645776315,0.168508983,1.383500218
nwis_09406000,5/28/15,-0.754855625,0.251145678,1.025143098
nwis_09406000,5/29/15,-0.850366609,0.186874046,0.473093057
nwis_09406000,5/30/15,-0.907897023,0.132159994,0.282526186
nwis_09406000,5/31/15,-0.943473299,0.118458669,0.226039351
nwis_09406000,6/1/15,-0.873510413,0.131727847,0.277842093
nwis_09406000,6/3/15,-0.775311193,0.188158518,
nwis_09406000,6/4/15,-0.683093981,0.117660215,
nwis_09406000,6/5/15,-0.583942073,0.488468411,
nwis_09406000,6/6/15,-0.660148421,0.407778085,
